,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
219,2022-05-17,813.3111999663734,690.3228080760434,911.4710349460335,813.3111999663734,813.3111999663734,-8.939251645255956,-8.939251645255956,-8.939251645255956,-8.939251645255956,-8.939251645255956,-8.939251645255956,0.0,0.0,0.0,804.3719483211174
220,2022-05-18,810.4682562036943,694.3564666266594,910.2660901847587,810.4682562036943,810.4682562036943,-6.863497168388202,-6.863497168388202,-6.863497168388202,-6.863497168388202,-6.863497168388202,-6.863497168388202,0.0,0.0,0.0,803.6047590353061
221,2022-05-19,807.6253124410152,684.6509586320371,900.2394193451476,807.6253124410152,807.6253124410152,-15.316795300337457,-15.316795300337457,-15.316795300337457,-15.316795300337457,-15.316795300337457,-15.316795300337457,0.0,0.0,0.0,792.3085171406777
222,2022-05-20,804.7823686783364,673.1331990728911,901.0252043506018,804.7823686783364,804.7823686783364,-19.723812365560438,-19.723812365560438,-19.723812365560438,-19.723812365560438,-19.723812365560438,-19.723812365560438,0.0,0.0,0.0,785.058556312776
223,2022-05-23,796.2535373902992,681.1592062286627,901.1644000121214,796.2535373902992,796.2535373902992,-3.647595290315969,-3.647595290315969,-3.647595290315969,-3.647595290315969,-3.647595290315969,-3.647595290315969,0.0,0.0,0.0,792.6059420999833
224,2022-05-24,793.4105936276203,671.9450265839199,900.8697412250265,793.4105936276203,793.4105936276203,-8.939251645270794,-8.939251645270794,-8.939251645270794,-8.939251645270794,-8.939251645270794,-8.939251645270794,0.0,0.0,0.0,784.4713419823495
225,2022-05-25,790.5676498649412,670.9502920474772,894.4857392850386,790.5676498649412,790.5676498649412,-6.863497168396454,-6.863497168396454,-6.863497168396454,-6.863497168396454,-6.863497168396454,-6.863497168396454,0.0,0.0,0.0,783.7041526965448
226,2022-05-26,787.7247061022624,669.4645199306678,885.5229759688098,787.7247061022624,787.7247061022624,-15.316795300279402,-15.316795300279402,-15.316795300279402,-15.316795300279402,-15.316795300279402,-15.316795300279402,0.0,0.0,0.0,772.407910801983
227,2022-05-27,784.8817623395834,651.1309819142705,880.7186293198146,784.8817623395834,784.8817623395834,-19.723812365537498,-19.723812365537498,-19.723812365537498,-19.723812365537498,-19.723812365537498,-19.723812365537498,0.0,0.0,0.0,765.1579499740459
228,2022-05-31,773.5099872888674,651.0103072945867,876.5582278511496,773.5099872888674,773.5099872888674,-8.939251645285635,-8.939251645285635,-8.939251645285635,-8.939251645285635,-8.939251645285635,-8.939251645285635,0.0,0.0,0.0,764.5707356435818
229,2022-06-01,770.6670435261885,649.3271203854766,873.5601011761474,770.6670435261885,770.6670435261885,-6.863497168384329,-6.863497168384329,-6.863497168384329,-6.863497168384329,-6.863497168384329,-6.863497168384329,0.0,0.0,0.0,763.8035463578042
230,2022-06-02,767.8240997635095,631.9227128998712,859.6893142058419,767.8240997635095,767.8240997635095,-15.316795300290114,-15.316795300290114,-15.316795300290114,-15.316795300290114,-15.316795300290114,-15.316795300290114,0.0,0.0,0.0,752.5073044632194
231,2022-06-03,764.9811560008304,634.30893903273,855.0159423890344,764.9811560008304,764.9811560008304,-19.723812365639304,-19.723812365639304,-19.723812365639304,-19.723812365639304,-19.723812365639304,-19.723812365639304,0.0,0.0,0.0,745.2573436351911
232,2022-06-06,756.4523247127934,650.2711072616653,868.9458763218073,756.4523247127934,756.4523247127934,-3.647595290370983,-3.647595290370983,-3.647595290370983,-3.647595290370983,-3.647595290370983,-3.647595290370983,0.0,0.0,0.0,752.8047294224224
233,2022-06-07,753.6093809501145,636.9070298664006,857.3650146923002,753.6093809501145,753.6093809501145,-8.939251645271556,-8.939251645271556,-8.939251645271556,-8.939251645271556,-8.939251645271556,-8.939251645271556,0.0,0.0,0.0,744.6701293048429
234,2022-06-08,750.7664371874355,629.5287038730308,856.9531857553898,750.7664371874355,750.7664371874355,-6.863497168412958,-6.863497168412958,-6.863497168412958,-6.863497168412958,-6.863497168412958,-6.863497168412958,0.0,0.0,0.0,743.9029400190225
235,2022-06-09,747.9234934247564,624.204063212628,853.5283469163254,747.9234934247564,747.9234934247564,-15.316795300300823,-15.316795300300823,-15.316795300300823,-15.316795300300823,-15.316795300300823,-15.316795300300823,0.0,0.0,0.0,732.6066981244556
236,2022-06-10,745.0805496620775,613.839825961185,841.0299501494175,745.0805496620775,745.0805496620775,-19.723812365610037,-19.723812365610037,-19.723812365610037,-19.723812365610037,-19.723812365610037,-19.723812365610037,0.0,0.0,0.0,725.3567372964675
237,2022-06-13,736.5517183740405,616.3637878188986,847.8270886439434,736.5517183740405,736.5517183740405,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,0.0,0.0,0.0,732.904123083642
238,2022-06-14,733.7087746113616,620.3409040925293,839.5491376628327,733.7087746113616,733.7087746113616,-8.939251645327682,-8.939251645327682,-8.939251645327682,-8.939251645327682,-8.939251645327682,-8.939251645327682,0.0,0.0,0.0,724.769522966034
239,2022-06-15,730.8658308486824,609.1162774584491,830.9135364078567,730.8658308486824,730.8658308486824,-6.8634971684008335,-6.8634971684008335,-6.8634971684008335,-6.8634971684008335,-6.8634971684008335,-6.8634971684008335,0.0,0.0,0.0,724.0023336802816
240,2022-06-16,728.0228870860035,599.6145200759784,819.7357888553364,728.0228870860035,728.0228870860035,-15.316795300311531,-15.316795300311531,-15.316795300311531,-15.316795300311531,-15.316795300311531,-15.316795300311531,0.0,0.0,0.0,712.7060917856919
241,2022-06-17,725.1799433233244,589.9095396438645,816.7995007465734,725.1799433233244,725.1799433233244,-19.723812365593417,-19.723812365593417,-19.723812365593417,-19.723812365593417,-19.723812365593417,-19.723812365593417,0.0,0.0,0.0,705.456130957731
242,2022-06-21,713.8081682726086,602.3733034695717,819.9053740379719,713.8081682726086,713.8081682726086,-8.939251645284683,-8.939251645284683,-8.939251645284683,-8.939251645284683,-8.939251645284683,-8.939251645284683,0.0,0.0,0.0,704.8689166273239
243,2022-06-22,710.9652245099296,587.6527518935806,815.3098819151977,710.9652245099296,710.9652245099296,-6.86349716840956,-6.86349716840956,-6.86349716840956,-6.86349716840956,-6.86349716840956,-6.86349716840956,0.0,0.0,0.0,704.10172734152
244,2022-06-23,708.1222807472506,584.5810998414113,797.4820134570008,708.1222807472506,708.1222807472506,-15.31679530033004,-15.31679530033004,-15.31679530033004,-15.31679530033004,-15.31679530033004,-15.31679530033004,0.0,0.0,0.0,692.8054854469206
245,2022-06-24,705.2793369845717,578.3168178571628,795.1550781893715,705.2793369845717,705.2793369845717,-19.723812365570478,-19.723812365570478,-19.723812365570478,-19.723812365570478,-19.723812365570478,-19.723812365570478,0.0,0.0,0.0,685.5555246190013
246,2022-06-27,696.7505056965346,576.5140247278382,808.4281469655584,696.7505056965346,696.7505056965346,-3.6475952904535087,-3.6475952904535087,-3.6475952904535087,-3.6475952904535087,-3.6475952904535087,-3.6475952904535087,0.0,0.0,0.0,693.102910406081
247,2022-06-28,693.9075619338556,575.6754173576157,795.1534497256786,693.9075619338556,693.9075619338556,-8.939251645299521,-8.939251645299521,-8.939251645299521,-8.939251645299521,-8.939251645299521,-8.939251645299521,0.0,0.0,0.0,684.968310288556
248,2022-06-29,691.0646181711766,566.6575195809318,792.4957706178259,691.0646181711766,691.0646181711766,-6.863497168397436,-6.863497168397436,-6.863497168397436,-6.863497168397436,-6.863497168397436,-6.863497168397436,0.0,0.0,0.0,684.2011210027791
249,2022-06-30,688.2216744084977,563.144557074096,784.5603926809857,688.2216744084977,688.2216744084977,-15.316795300271986,-15.316795300271986,-15.316795300271986,-15.316795300271986,-15.316795300271986,-15.316795300271986,0.0,0.0,0.0,672.9048791082257
250,2022-07-01,685.3787306458187,548.9974367436874,774.0883277021424,685.3787306458187,685.3787306458187,-19.723812365547527,-19.723812365547527,-19.723812365547527,-19.723812365547527,-19.723812365547527,-19.723812365547527,0.0,0.0,0.0,665.6549182802712
251,2022-07-02,682.5357868831396,603.4338172909828,828.3956307634155,682.5357868831396,682.5357868831396,27.245445944247393,27.245445944247393,27.245445944247393,27.245445944247393,27.245445944247393,27.245445944247393,0.0,0.0,0.0,709.781232827387
252,2022-07-03,679.6928431204607,597.2612532985884,812.6729772345544,679.6928431204607,679.6928431204607,27.245505825771218,27.245505825771218,27.245505825771218,27.245505825771218,27.245505825771218,27.245505825771218,0.0,0.0,0.0,706.9383489462319
253,2022-07-04,676.8498993577816,555.8154165795496,781.5575245316198,676.8191402295014,676.8498993577816,-3.6475952904492863,-3.6475952904492863,-3.6475952904492863,-3.6475952904492863,-3.6475952904492863,-3.6475952904492863,0.0,0.0,0.0,673.2023040673323
254,2022-07-05,674.0069555951027,551.4321843217534,773.2454256288551,673.8702241112143,674.0424047137768,-8.939251645285442,-8.939251645285442,-8.939251645285442,-8.939251645285442,-8.939251645285442,-8.939251645285442,0.0,0.0,0.0,665.0677039498172
255,2022-07-06,671.1640118324237,549.5520151905693,766.325477323025,670.8649700273673,671.294360191724,-6.863497168385311,-6.863497168385311,-6.863497168385311,-6.863497168385311,-6.863497168385311,-6.863497168385311,0.0,0.0,0.0,664.3005146640385
256,2022-07-07,668.3210680697448,543.3705959573166,760.6128881101768,667.8598129932752,668.5502520902078,-15.316795300290497,-15.316795300290497,-15.316795300290497,-15.316795300290497,-15.316795300290497,-15.316795300290497,0.0,0.0,0.0,653.0042727694542
257,2022-07-08,665.4781243070657,529.5548580704256,757.1061951694318,664.8565749111418,665.8514044765902,-19.723812365524587,-19.723812365524587,-19.723812365524587,-19.723812365524587,-19.723812365524587,-19.723812365524587,0.0,0.0,0.0,645.7543119415411
258,2022-07-09,662.6351805443868,581.9564539965453,803.573819199702,661.7721121668043,663.169350197416,27.24544594426792,27.24544594426792,27.24544594426792,27.24544594426792,27.24544594426792,27.24544594426792,0.0,0.0,0.0,689.8806264886547
259,2022-07-10,659.7922367817077,571.1041350747546,798.3895743485682,658.6330457646953,660.5255516041535,27.24550582573188,27.24550582573188,27.24550582573188,27.24550582573188,27.24550582573188,27.24550582573188,0.0,0.0,0.0,687.0377426074397
260,2022-07-11,656.9492930190289,544.3826575859474,764.1231947664052,655.4962894179658,657.94215071301,-3.647595290365076,-3.647595290365076,-3.647595290365076,-3.647595290365076,-3.647595290365076,-3.647595290365076,0.0,0.0,0.0,653.3016977286638
261,2022-07-12,654.1063492563499,533.6185550161597,759.3951225779717,652.2856630420163,655.3465461015064,-8.939251645271362,-8.939251645271362,-8.939251645271362,-8.939251645271362,-8.939251645271362,-8.939251645271362,0.0,0.0,0.0,645.1670976110785
262,2022-07-13,651.2634054936707,528.2809357095109,759.2072609892368,649.1566246604285,652.8271123693097,-6.86349716841394,-6.86349716841394,-6.86349716841394,-6.86349716841394,-6.86349716841394,-6.86349716841394,0.0,0.0,0.0,644.3999083252568
263,2022-07-14,648.4204617309916,525.1484754316842,745.4411204107736,645.9359961328223,650.2151539111613,-15.316795300293407,-15.316795300293407,-15.316795300293407,-15.316795300293407,-15.316795300293407,-15.316795300293407,0.0,0.0,0.0,633.1036664306982
264,2022-07-15,645.5775179683127,520.0783653416848,730.5101580851019,642.8191292113736,647.5616885232241,-19.723812365507968,-19.723812365507968,-19.723812365507968,-19.723812365507968,-19.723812365507968,-19.723812365507968,0.0,0.0,0.0,625.8537056028047
265,2022-07-16,642.7345742056336,563.9093308584398,787.4331574578122,639.6625434454797,645.0168835314754,27.245445944151342,27.245445944151342,27.245445944151342,27.245445944151342,27.245445944151342,27.245445944151342,0.0,0.0,0.0,669.980020149785
266,2022-07-17,639.8916304429547,553.3110929914872,791.2096882128573,636.4758175228907,642.5254979309631,27.245505825692543,27.245505825692543,27.245505825692543,27.245505825692543,27.245505825692543,27.245505825692543,0.0,0.0,0.0,667.1371362686473
267,2022-07-18,637.0486866802756,516.3609019134705,749.2760249087339,633.3038859691341,640.0436116485364,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,0.0,0.0,0.0,633.4010913899148
268,2022-07-19,634.2057429175968,513.6532071629476,729.1931092770726,630.0955291017126,637.5458772490626,-8.939251645298569,-8.939251645298569,-8.939251645298569,-8.939251645298569,-8.939251645298569,-8.939251645298569,0.0,0.0,0.0,625.2664912722983
269,2022-07-20,631.3627991549178,511.9071373385585,730.6392851451483,626.8598916278281,635.0818753788533,-6.863497168401814,-6.863497168401814,-6.863497168401814,-6.863497168401814,-6.863497168401814,-6.863497168401814,0.0,0.0,0.0,624.4993019865159
270,2022-07-21,628.5198553922388,498.9531372147641,720.0691887172121,623.5708919175297,632.5586062961783,-15.316795300311918,-15.316795300311918,-15.316795300311918,-15.316795300311918,-15.316795300311918,-15.316795300311918,0.0,0.0,0.0,613.2030600919269
271,2022-07-22,625.6769116295598,496.85984676853326,718.0800457534892,620.1676001468916,630.1174579161169,-19.72381236560346,-19.72381236560346,-19.72381236560346,-19.72381236560346,-19.72381236560346,-19.72381236560346,0.0,0.0,0.0,605.9530992639563
272,2022-07-23,622.8339678668809,550.2639929998235,758.3206147770699,616.9882278384264,627.5085374677005,27.24544594419106,27.24544594419106,27.24544594419106,27.24544594419106,27.24544594419106,27.24544594419106,0.0,0.0,0.0,650.079413811072
273,2022-07-24,619.9910241042019,539.1380933769717,758.168974695316,613.8173403777206,625.0923743515219,27.24550582570972,27.24550582570972,27.24550582570972,27.24550582570972,27.24550582570972,27.24550582570972,0.0,0.0,0.0,647.2365299299116
274,2022-07-25,617.1480803415228,493.70583896160116,720.5253880460674,610.4518661596536,622.6275883051875,-3.6475952904200923,-3.6475952904200923,-3.6475952904200923,-3.6475952904200923,-3.6475952904200923,-3.6475952904200923,0.0,0.0,0.0,613.5004850511027
275,2022-07-26,614.3051365788439,497.4474783371567,720.5400383202501,607.2183415305544,620.1945514522848,-8.939251645284491,-8.939251645284491,-8.939251645284491,-8.939251645284491,-8.939251645284491,-8.939251645284491,0.0,0.0,0.0,605.3658849335594
276,2022-07-27,611.4621928161648,491.8143763869161,718.5694489596016,603.7927444886437,617.7782750955718,-6.863497168390169,-6.863497168390169,-6.863497168390169,-6.863497168390169,-6.863497168390169,-6.863497168390169,0.0,0.0,0.0,604.5986956477747
277,2022-07-28,608.6192490534859,481.6239790200455,701.3595496078517,600.4463338064547,615.1622978898176,-15.316795300330426,-15.316795300330426,-15.316795300330426,-15.316795300330426,-15.316795300330426,-15.316795300330426,0.0,0.0,0.0,593.3024537531554
278,2022-07-29,605.7763052908068,475.8638663283247,693.2153166622394,597.1519018793074,612.7442266399363,-19.72381236558683,-19.72381236558683,-19.72381236558683,-19.72381236558683,-19.72381236558683,-19.72381236558683,0.0,0.0,0.0,586.05249292522
279,2022-07-30,602.933361528128,516.7819689563667,731.8062675836376,593.6347636396101,610.5022535092152,27.245445944211585,27.245445944211585,27.245445944211585,27.245445944211585,27.245445944211585,27.245445944211585,0.0,0.0,0.0,630.1788074723396
280,2022-07-31,600.0904177654489,522.9984069001873,748.2523333165519,590.4731643353398,608.0134476170117,27.24550582567039,27.24550582567039,27.24550582567039,27.24550582567039,27.24550582567039,27.24550582567039,0.0,0.0,0.0,627.3359235911194
281,2022-08-01,597.24747400277,472.1226731564331,701.0370351799146,586.9725772057241,605.601451392364,-3.6475952904158686,-3.6475952904158686,-3.6475952904158686,-3.6475952904158686,-3.6475952904158686,-3.6475952904158686,0.0,0.0,0.0,593.5998787123541
282,2022-08-02,594.4045302400909,475.2720754904424,694.0391609772771,583.5547278009142,603.2947407260114,-8.93925164527041,-8.93925164527041,-8.93925164527041,-8.93925164527041,-8.93925164527041,-8.93925164527041,0.0,0.0,0.0,585.4652785948206
283,2022-08-03,591.5615864774121,471.796475271106,698.9212449652442,580.1020242643023,601.0953703270565,-6.863497168378043,-6.863497168378043,-6.863497168378043,-6.863497168378043,-6.863497168378043,-6.863497168378043,0.0,0.0,0.0,584.6980893090341
284,2022-08-04,588.7186427147327,460.3114551551238,682.0330430604307,576.7902862306022,598.6203401281094,-15.316795300333336,-15.316795300333336,-15.316795300333336,-15.316795300333336,-15.316795300333336,-15.316795300333336,0.0,0.0,0.0,573.4018474143994
285,2022-08-05,585.8756989520538,450.29827698449867,680.5313635121431,573.4552675587595,596.1842715874365,-19.723812365551243,-19.723812365551243,-19.723812365551243,-19.723812365551243,-19.723812365551243,-19.723812365551243,0.0,0.0,0.0,566.1518865865025
286,2022-08-06,583.0327551893748,495.87370417303765,727.5612063753025,569.9517036955456,594.0005665319788,27.245445944232113,27.245445944232113,27.245445944232113,27.245445944232113,27.245445944232113,27.245445944232113,0.0,0.0,0.0,610.2782011336069
287,2022-08-07,580.1898114266959,496.16406675628576,722.9478315364289,566.633914844887,591.8928038911977,27.24550582575575,27.24550582575575,27.24550582575575,27.24550582575575,27.24550582575575,27.24550582575575,0.0,0.0,0.0,607.4353172524517
288,2022-08-08,577.3468676640168,459.67079510031976,677.9213183608437,563.3177188034379,589.5089810359482,-3.6475952904116484,-3.6475952904116484,-3.6475952904116484,-3.6475952904116484,-3.6475952904116484,-3.6475952904116484,0.0,0.0,0.0,573.6992723736051
289,2022-08-09,574.5039239013379,451.81674315216037,668.0588302384858,559.9019145043738,586.9997527205534,-8.939251645285248,-8.939251645285248,-8.939251645285248,-8.939251645285248,-8.939251645285248,-8.939251645285248,0.0,0.0,0.0,565.5646722560526
290,2022-08-10,571.6609801386588,454.3692127175897,667.4630458824264,556.4112779010851,584.4926638362971,-6.863497168386294,-6.863497168386294,-6.863497168386294,-6.863497168386294,-6.863497168386294,-6.863497168386294,0.0,0.0,0.0,564.7974829702725
291,2022-08-11,568.81803637598,433.7154398512732,660.3690947710317,552.9787032197879,582.1366647520298,-15.316795300351846,-15.316795300351846,-15.316795300351846,-15.316795300351846,-15.316795300351846,-15.316795300351846,0.0,0.0,0.0,553.5012410756282
292,2022-08-12,565.975092613301,432.5206658355733,657.7681490764675,549.4428978158736,579.9719694109349,-19.72381236565306,-19.72381236565306,-19.72381236565306,-19.72381236565306,-19.72381236565306,-19.72381236565306,0.0,0.0,0.0,546.2512802476479
293,2022-08-13,563.132148850622,478.7958391296928,701.6412479313934,545.879691072392,577.7205070779122,27.24544594425264,27.24544594425264,27.24544594425264,27.24544594425264,27.24544594425264,27.24544594425264,0.0,0.0,0.0,590.3775947948747
294,2022-08-14,560.289205087943,468.54653552234964,698.9547540090067,542.4808509130463,575.4607259509083,27.24550582571641,27.24550582571641,27.24550582571641,27.24550582571641,27.24550582571641,27.24550582571641,0.0,0.0,0.0,587.5347109136594
295,2022-08-15,557.4462613252639,440.09432595088253,659.4963006598595,538.8811836878517,573.3010272619393,-3.647595290470884,-3.647595290470884,-3.647595290470884,-3.647595290470884,-3.647595290470884,-3.647595290470884,0.0,0.0,0.0,553.798666034793
296,2022-08-16,554.603317562585,430.94156617194665,665.9967759740372,535.5690903495987,571.0539244990078,-8.939251645242253,-8.939251645242253,-8.939251645242253,-8.939251645242253,-8.939251645242253,-8.939251645242253,0.0,0.0,0.0,545.6640659173427
297,2022-08-17,551.760373799906,433.40109225627396,658.5401771846149,532.1127110748215,568.7997110868472,-6.863497168394547,-6.863497168394547,-6.863497168394547,-6.863497168394547,-6.863497168394547,-6.863497168394547,0.0,0.0,0.0,544.8968766315114
298,2022-08-18,548.9174300372271,423.69691593140845,651.6308602348128,528.5715339770129,566.4360587210741,-15.316795300293796,-15.316795300293796,-15.316795300293796,-15.316795300293796,-15.316795300293796,-15.316795300293796,0.0,0.0,0.0,533.6006347369332
299,2022-08-19,546.074486274548,414.67981574027857,641.612960034833,525.0469649807633,564.0369918001717,-19.723812365630113,-19.723812365630113,-19.723812365630113,-19.723812365630113,-19.723812365630113,-19.723812365630113,0.0,0.0,0.0,526.3506739089179
300,2022-08-20,543.2315425118691,450.67382063425424,679.6825771434158,521.4310501651107,562.0111345150162,27.245445944292353,27.245445944292353,27.245445944292353,27.245445944292353,27.245445944292353,27.245445944292353,0.0,0.0,0.0,570.4769884561614
301,2022-08-21,540.38859874919,455.38193210866916,685.9363481278549,517.7273267595524,559.5826247283387,27.24550582570533,27.24550582570533,27.24550582570533,27.24550582570533,27.24550582570533,27.24550582570533,0.0,0.0,0.0,567.6341045748953
302,2022-08-22,537.5456549865112,422.13143461038834,650.0174679365413,514.1896116216737,557.1488537263613,-3.647595290354945,-3.647595290354945,-3.647595290354945,-3.647595290354945,-3.647595290354945,-3.647595290354945,0.0,0.0,0.0,533.8980596961562
303,2022-08-23,534.7027112238321,405.8241646974245,644.2021591448232,510.5414087262626,555.0749225235255,-8.939251645298375,-8.939251645298375,-8.939251645298375,-8.939251645298375,-8.939251645298375,-8.939251645298375,0.0,0.0,0.0,525.7634595785338
304,2022-08-24,531.8597674611532,416.4801598945791,646.7033108135429,506.9206453742296,552.8235713989143,-6.8634971684028,-6.8634971684028,-6.8634971684028,-6.8634971684028,-6.8634971684028,-6.8634971684028,0.0,0.0,0.0,524.9962702927504
305,2022-08-25,529.0168236984741,402.1780932640664,637.1429900713601,503.4315183456149,550.2567220086003,-15.316795300312306,-15.316795300312306,-15.316795300312306,-15.316795300312306,-15.316795300312306,-15.316795300312306,0.0,0.0,0.0,513.7000283981619
306,2022-08-26,526.1738799357952,392.85896448558725,613.050574107209,499.784682619134,548.0851824268382,-19.723812365613494,-19.723812365613494,-19.723812365613494,-19.723812365613494,-19.723812365613494,-19.723812365613494,0.0,0.0,0.0,506.4500675701817
307,2022-08-27,523.3309361731159,427.696911482175,659.5293702030544,496.01888209315456,545.8047372778389,27.245445944293685,27.245445944293685,27.245445944293685,27.245445944293685,27.245445944293685,27.245445944293685,0.0,0.0,0.0,550.5763821174096
308,2022-08-28,520.487992410437,432.8439953166067,661.3834965315408,492.3360780193986,544.1314700825463,27.245505825694263,27.245505825694263,27.245505825694263,27.245505825694263,27.245505825694263,27.245505825694263,0.0,0.0,0.0,547.7334982361313
309,2022-08-29,517.6450486477579,397.7476939544174,623.4474624466211,488.83494881134254,542.4656270251459,-3.6475952904141877,-3.6475952904141877,-3.6475952904141877,-3.6475952904141877,-3.6475952904141877,-3.6475952904141877,0.0,0.0,0.0,513.9974533573437
310,2022-08-30,514.8021048850791,387.60365862847283,624.4100360769648,485.048703404998,540.7206577513704,-8.939251645284296,-8.939251645284296,-8.939251645284296,-8.939251645284296,-8.939251645284296,-8.939251645284296,0.0,0.0,0.0,505.8628532397948
311,2022-08-31,511.9591611224,394.3535605080143,621.7878766523269,480.97935380613956,538.8135659029285,-6.8634971683906745,-6.8634971683906745,-6.8634971683906745,-6.8634971683906745,-6.8634971683906745,-6.8634971683906745,0.0,0.0,0.0,505.09566395400935
312,2022-09-01,509.1162173597211,370.4065457621829,598.3693895262807,477.25288076383805,536.888957785639,-15.316795300315215,-15.316795300315215,-15.316795300315215,-15.316795300315215,-15.316795300315215,-15.316795300315215,0.0,0.0,0.0,493.79942205940586
313,2022-09-02,506.273273597042,370.80110163378754,599.7140696002036,473.33705862851076,534.9404166156087,-19.723812365596874,-19.723812365596874,-19.723812365596874,-19.723812365596874,-19.723812365596874,-19.723812365596874,0.0,0.0,0.0,486.54946123144515
314,2022-09-03,503.43032983436314,415.76466775832057,639.8957189717648,469.64571198008065,532.8968013610105,27.245445944196305,27.245445944196305,27.245445944196305,27.245445944196305,27.245445944196305,27.245445944196305,0.0,0.0,0.0,530.6757757785595
315,2022-09-04,500.5873860716841,410.6882333564624,634.318049905176,465.85405472231037,530.7851256258461,27.245505825683175,27.245505825683175,27.245505825683175,27.245505825683175,27.245505825683175,27.245505825683175,0.0,0.0,0.0,527.8328918973673
316,2022-09-05,497.7444423090052,372.23260427029777,615.4639882839018,462.0032107083671,528.635033181213,-3.6475952904099613,-3.6475952904099613,-3.6475952904099613,-3.6475952904099613,-3.6475952904099613,-3.6475952904099613,0.0,0.0,0.0,494.0968470185952
317,2022-09-06,494.90149854632614,364.8779307100625,597.0780165571118,458.26363858277955,526.4704357916529,-8.939251645299136,-8.939251645299136,-8.939251645299136,-8.939251645299136,-8.939251645299136,-8.939251645299136,0.0,0.0,0.0,485.962246901027
318,2022-09-07,492.0585547836471,366.4956766341484,605.4751646285282,454.6279760646961,524.3531362095353,-6.8634971684193005,-6.8634971684193005,-6.8634971684193005,-6.8634971684193005,-6.8634971684193005,-6.8634971684193005,0.0,0.0,0.0,485.19505761522777
319,2022-09-08,489.2156110209682,351.8884536262153,589.2527259352946,450.984319476308,522.5404383216489,-15.316795300257162,-15.316795300257162,-15.316795300257162,-15.316795300257162,-15.316795300257162,-15.316795300257162,0.0,0.0,0.0,473.898815720711
320,2022-09-09,486.37266725828914,354.06649749694907,578.0828284009373,447.1768299991272,520.6885295273014,-19.72381236556761,-19.72381236556761,-19.72381236556761,-19.72381236556761,-19.72381236556761,-19.72381236556761,0.0,0.0,0.0,466.64885489272154
321,2022-09-10,483.52972349561026,393.54779227869057,636.1148968749518,443.2977761237038,518.7592232545207,27.24544594421683,27.24544594421683,27.24544594421683,27.24544594421683,27.24544594421683,27.24544594421683,0.0,0.0,0.0,510.7751694398271
322,2022-09-11,480.6867797329312,388.3736210560331,621.0125781360406,439.62159236863215,516.9895791848527,27.245505825643836,27.245505825643836,27.245505825643836,27.245505825643836,27.245505825643836,27.245505825643836,0.0,0.0,0.0,507.932285558575
323,2022-09-12,477.84383597025226,362.5753828962404,585.2382563087268,435.8016827567429,515.489728138892,-3.64759529043747,-3.64759529043747,-3.64759529043747,-3.64759529043747,-3.64759529043747,-3.64759529043747,0.0,0.0,0.0,474.19624067981476
324,2022-09-13,475.0008922075734,344.26928258146205,590.1012375914179,431.8656940666327,513.3633685986916,-8.939251645313973,-8.939251645313973,-8.939251645313973,-8.939251645313973,-8.939251645313973,-8.939251645313973,0.0,0.0,0.0,466.0616405622594
325,2022-09-14,472.1579484448942,349.72784206418027,585.5047653296917,428.37903114514654,511.2420474531192,-6.863497168387276,-6.863497168387276,-6.863497168387276,-6.863497168387276,-6.863497168387276,-6.863497168387276,0.0,0.0,0.0,465.29445127650695
326,2022-09-15,469.31500468221526,339.18557110919335,575.1713315927259,424.6133138288755,509.0772179545683,-15.316795300267872,-15.316795300267872,-15.316795300267872,-15.316795300267872,-15.316795300267872,-15.316795300267872,0.0,0.0,0.0,453.9982093819474
327,2022-09-16,466.4720609195364,322.80128526138117,567.5287656783734,420.86992707270116,506.8854039852602,-19.723812365550987,-19.723812365550987,-19.723812365550987,-19.723812365550987,-19.723812365550987,-19.723812365550987,0.0,0.0,0.0,446.7482485539854
328,2022-09-17,463.62911715685743,367.07753579741893,607.5313222520641,417.2966631095014,504.56955498519716,27.24544594425655,27.24544594425655,27.24544594425655,27.24544594425655,27.24544594425655,27.24544594425655,0.0,0.0,0.0,490.874563101114
329,2022-09-18,460.786173394178,371.38722572728,606.8256695980938,413.55055342178133,502.62187736463187,27.245505825757466,27.245505825757466,27.245505825757466,27.245505825757466,27.245505825757466,27.245505825757466,0.0,0.0,0.0,488.0316792199354
330,2022-09-19,457.9432296314991,328.1418786924106,579.5480161766179,409.8490160505542,500.41797715879835,-3.6475952903532605,-3.6475952903532605,-3.6475952903532605,-3.6475952903532605,-3.6475952903532605,-3.6475952903532605,0.0,0.0,0.0,454.29563434114584
331,2022-09-20,455.1002858688202,322.79212184598305,556.6195507145646,406.2317778762835,498.4520762144648,-8.939251645270975,-8.939251645270975,-8.939251645270975,-8.939251645270975,-8.939251645270975,-8.939251645270975,0.0,0.0,0.0,446.1610342235492
